full_text_comments,full_text_comments_preprocessed
@dwi_brom @dinopattidjalal @Kemlu_RI @Menlu_RI @prabowo Insya Allah weekend ini kak taunya. Kan weekend kemarin update info yg minggu sebelumnya. Sabar ya kak satu satu. Maklum presiden lansia. Screentime juga dibatasi sama ibu negara,insya allah weekend kak taunya weekend kemarin update info minggu sabar kak maklum presiden lansia screentime dibatasi negara
@dinopattidjalal @Kemlu_RI @Menlu_RI Pak Pattidjalal pura pura gak tau ya pernyataan Menlu tentu persetujuan Presiden tau kan pembicaraan empat mata Presiden dgn Donal Trum yg bocor di mic &amp; viral di medsos ,pattidjalal pura pura pernyataan menlu persetujuan presiden pembicaraan mata presiden dgn donal trum bocor mic amp viral medsos
@9H0st66 @dinopattidjalal @Kemlu_RI @Menlu_RI Benar buku The Dark Forest ajarkan strategi bertahan: diam dan hitung langkah untuk hindari konflik dengan kekuatan superior seperti bandar di meja judi. Di diplomasi Indonesia bisa beat the dealer dengan suara halus tapi strategis kritik prinsip tanpa gegabah jaga,buku the dark forest ajarkan strategi bertahan diam hitung langkah hindari konflik kekuatan superior bandar meja judi diplomasi indonesia beat the dealer suara halus strategis kritik prinsip gegabah jaga
@namazu_sensei @dinopattidjalal @Kemlu_RI @Menlu_RI Pemerintah kaleng kerupuk hanya bisa menindas dan memenjarakan rakyat sendiri langsung mengkerut begitu ketemu pihak asing kalo pidato asing-aseng abis itu mlempem kek kue apem yg anyep,pemerintah kaleng kerupuk menindas memenjarakan rakyat langsung mengkerut ketemu asing pidato asing aseng abis mlempem kek kue apem anyep
@dinopattidjalal @Kemlu_RI @Menlu_RI Rupanya prabowo takut pada asing..,prabowo takut asing
@dinopattidjalal @Kemlu_RI @Menlu_RI Mana ngerti bocah itu pak saya aja yg bodoh dan tidak punya power greget.,ngerti bocah bodoh power greget
@9H0st66 @dinopattidjalal @Kemlu_RI @Menlu_RI Benar kebijaksanaan diplomasi sering kali tentang navigasi risiko hindari perang terbuka demi keselamatan tapi jangan sampai hilang pengaruh. Dari pernyataan Kemlu RI (sumber: Anadolu Agency Jakarta Globe) Indonesia pilih dialog tanpa konfrontasi langsung mirip strategi,kebijaksanaan diplomasi kali navigasi risiko hindari perang terbuka keselamatan hilang pengaruh pernyataan kemlu sumber anadolu agency jakarta globe indonesia pilih dialog konfrontasi langsung strategi
@dinopattidjalal @allanespe_2 @Kemlu_RI @Menlu_RI @Menlu_RI sekarang org bodoh pak jd wajar dia diam kan sdh bukan rahasia umum lg klo semua menteri wowo itu org2 iq Rendah semua apalg wapresnya oon nya amazing cuma 1 menteri yg pintar dan jujur @menkeu_ri pak purbaya @PurbayaYudhi,org bodoh wajar diam sdh rahasia klo menteri wowo org rendah apalg wapresnya oon amazing menteri pintar jujur purbaya
@dinopattidjalal @Kemlu_RI @Menlu_RI Bukti menlu ga punya nyali power maklum masih muda gak paham ipoleksosbudhankam geopolitik dlm luar negeri shgg takuuut emang cerdas tapi,bukti menlu nyali power maklum muda paham ipoleksosbudhankam geopolitik dlm negeri shgg takuuut emang cerdas
@nyonyahsyuuper @visiau_back01 @dinopattidjalal @Kemlu_RI @Menlu_RI Gitu yee die?,yee die
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu nya lagi ngurus Pilkada + yang penting posting FYP Venezuela / Amerika mahh lewat... Apalagi dengar kata Trump dikerjain tarif Trump aja takut apalagi yg lain. https://t.co/L0FFyMOnQh,menlu ngurus pilkada posting fyp venezuela amerika mahh dengar trump dikerjain tarif trump takut
@TriadiTrisni @dinopattidjalal @Kemlu_RI @Menlu_RI Lalu abis itu gimane?,abis gimane
@dinopattidjalal @visiau_back01 @Kemlu_RI @Menlu_RI C7!! ,
@dinopattidjalal @Kemlu_RI @Menlu_RI datar &amp; ngg jelas.,datar amp ngg
@dinopattidjalal @Kemlu_RI @Menlu_RI Bocah ingus mana ada hasil pemikiran sendiri. Sementara Mr. Wowo adalah jongosnya Trump.,bocah ingus hasil pemikiran wowo jongosnya trump
@dinopattidjalal @Kemlu_RI @Menlu_RI Orang bilang karena sama2 penculik pak Dino,bilang penculik dino
@ramazaynworld @dinopattidjalal @Kemlu_RI @Menlu_RI Mentalitas inferior,mentalitas inferior
@dinopattidjalal @Kemlu_RI @Menlu_RI ini pura2 heran apa heran beneran karena cari perhatian,pura heran heran beneran cari perhatian
@dinopattidjalal @Kemlu_RI @Menlu_RI Karena seketika teringat invasi Timor Leste 50 tahun lalu lewat Operasi Seroja,invasi timor leste operasi seroja
@dinopattidjalal @Kemlu_RI @Menlu_RI amerini aja takut apalagi amerika,amerini takut amerika
@dwi_brom @dinopattidjalal @Kemlu_RI @Menlu_RI @prabowo Insya Allah weekend ini kak taunya. Kan weekend kemarin update info yg minggu sebelumnya. Sabar ya kak satu satu. Maklum presiden lansia. Screentime juga dibatasi sama ibu negara,insya allah weekend kak taunya weekend kemarin update info minggu sabar kak maklum presiden lansia screentime dibatasi negara
@jondhez @dinopattidjalal @Kemlu_RI @Menlu_RI @NataliusPigai2 Dipanggil pig atau gai?,dipanggil pig gai
@DrRizalSukma @dinopattidjalal @Kemlu_RI @Menlu_RI Lucu tapi sedih ya Pak. Ternyata uda sehopeless ini kita sama menlu sendiri,lucu sedih uda sehopeless menlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Bunch of amateurs!,bunch amateurs
@dinopattidjalal @Kemlu_RI @Menlu_RI Menurut saya kapasitas Mr Sugiono amat kalah jauh sama Bu Retno Marsudi bahkan dengan Pak Dino Pati Djalal pun masih dibawahnya. Apalagi bila dibanding Mr Mochtar Kusumaatmadja. Mr Sugiono bukan diplomat kawakan macam nama-nama tadi.,kapasitas sugiono kalah retno marsudi dino pati djalal dibawahnya dibanding mochtar kusumaatmadja sugiono diplomat kawakan nama nama
@dinopattidjalal @Kemlu_RI @Menlu_RI Pak Dino apakah ini masih ada keterkaitan dengan rencana Presiden Prabowo yang akan ke Amerika Serikat bulan Januari ini untuk negosiasi tarif dagang jadi sikap yang diambil sangat hati-hati ?,dino keterkaitan rencana presiden prabowo amerika serikat januari negosiasi tarif dagang sikap diambil hati hati
@dwi_brom @dinopattidjalal @Kemlu_RI @Menlu_RI @prabowo Udh di screening Teddy Brita2x yg masuk ke Bowo so 1 mgg kemudian Bowo br dngr itupun Dy no koment. Ngomong antek asang2xing tp BGITU asing SEWENANG-WENANG Yo meneng wae ORA wani....?!?!,udh screening teddy britax masuk bowo mgg bowo dngr itupun koment ngomong antek asangxing bgitu asing sewenang wenang meneng wae ora wani
@dinopattidjalal @Kemlu_RI @Menlu_RI Indonesia bersuara menyatakan yg salah itu salah apa yg dilakukan AS thdp kedaulatan Venezuela. Apa susahnya sich.,indonesia bersuara salah salah thdp kedaulatan venezuela susahnya sich
@dinopattidjalal @Kemlu_RI @Menlu_RI mungkin ngak nyandak pikiran pak menlu,ngak nyandak pikiran menlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Percuma pak kalo di kritik AFK,kritik afk
@ariefkhoirrur @dinopattidjalal @Kemlu_RI @Menlu_RI Prabowo tempekkkk,prabowo tempekkkk
@dinopattidjalal @Kemlu_RI @Menlu_RI Dalah sadar diri ja negara sendiri carut marut.mau urus negara org,dalah sadar negara carut marut urus negara org
@dinopattidjalal @Kemlu_RI @Menlu_RI ntar bosnya menlu ga dikasih akses ke Eric kalau kelewat lancang.,ntar bosnya menlu dikasih akses eric kelewat lancang
@dinopattidjalal @Kemlu_RI @Menlu_RI Ya begitulah kualitas menlu kita .. masih jauh dibawah sebelumnya ,kualitas menlu dibawah
@dinopattidjalal @Kemlu_RI @Menlu_RI Kayaknya kapasitasnya ga sampe sana Pak.. Menteri give away hanya karena satu partai seharusnya dia ditunjuk jadi camat,kayaknya kapasitasnya sampe menteri give away partai camat
@dinopattidjalal @Kemlu_RI @Menlu_RI Krn semua atas nama kepentingan!! Ketika tdk bersuara ya krn kepentingan juga sekalian krn bukan sungkan tapi takut! Lagi2 KEOENTINGAN! Jadi jgnkan bpk kami warga aja sdh ga heran dg bgs ini! Katanya NKRI harga MATI tapi ternyata NKRI harga NEGO!!,krn nama kepentingan tdk bersuara krn kepentingan krn sungkan takut keoentingan jgnkan bpk warga sdh heran bgs nkri harga mati nkri harga nego
@dinopattidjalal @Kemlu_RI @Menlu_RI Masih kalah berani sama PM Anwar Ibrahim...,kalah berani anwar ibrahim
@dayatpiliang @dinopattidjalal @Kemlu_RI @Menlu_RI Cam manalah didalam mereka praktekan apa yang dilakukan paman sam kepada rakyatnya. Kebenaran mutlak milik yang kuat. Makahnya gak berani bersuara ke paman sam itu,cam manalah didalam praktekan paman sam rakyatnya kebenaran mutlak milik kuat makahnya berani bersuara paman sam
@dinopattidjalal @Kemlu_RI @Menlu_RI Apa yg anda harapkan dari seorang @prabowo yg dr dulu diketeknya US...?,harapkan diketeknya
@dinopattidjalal @Kemlu_RI @Menlu_RI Benar bangat pak,bangat
@dinopattidjalal @Kemlu_RI @Menlu_RI Indonesia masih dijajah Kolonial Portugis-Katholik Belanda-Protestan dan Inggris-Anglican yang tergabung dalam APEK: Asosiasi Penjajah Karesten tentunyaahh.. Cc @anwaribrahim @prabowo @khamenei_ir @RTErdogan @aniesbaswedan @,indonesia dijajah kolonial portugis katholik belanda protestan inggris anglican tergabung apek asosiasi penjajah karesten tentunyaahh
@dinopattidjalal @Kemlu_RI @Menlu_RI Apa yg mau di harapkan pak..capek liatnya tiap hari ada aja jumscarenya,harapkan capek liatnya jumscarenya
@dinopattidjalal @Kemlu_RI @Menlu_RI Kakek Sugiono masih sama Maria Ozawa pak,kakek sugiono maria ozawa
@dinopattidjalal @Kemlu_RI @Menlu_RI saya juga heran dengan manusia CAPER wkwkwk,heran manusia caper wkwkwk
@dinopattidjalal @Kemlu_RI @Menlu_RI Masih berani ibu Retno ya pak ?,berani retno
@dinopattidjalal @Kemlu_RI @Menlu_RI kakek Sugiono,kakek sugiono
@dinopattidjalal @Kemlu_RI @Menlu_RI Mungkin ingin menjaga hubungan baik Presiden RI Prabowo dg Donald Trump sehingga tidak bersuara,menjaga hubungan presiden prabowo donald trump bersuara
@RencanaTrading @dinopattidjalal @Kemlu_RI @Menlu_RI Sssttt...jgn sembrangan atasannya anu asia loh! ,sssttt jgn sembrangan atasannya asia
@DrRizalSukma @dinopattidjalal @Kemlu_RI @Menlu_RI HAHAHAHAHAH,hahahahahah
@dinopattidjalal @Kemlu_RI @Menlu_RI Sejak deal dealan sama si Trump ,deal dealan trump
@dinopattidjalal @Kemlu_RI @Menlu_RI Bagaimana mau komentar kalau di serang balik dgn kasus pelanggaran HAM tahun 1998. Seperti pisau balik gagang. Prabowo yg kena ,komentar serang dgn pelanggaran ham pisau gagang prabowo kena
@dinopattidjalal @Kemlu_RI @Menlu_RI Kehidupan sangat susah dibawah Maduro rakyat perlu pinjam tangan lain utk mengganti rezim tanpa hrs byk pertumpahan darah. Sekarang mreka bisa punya harapan baru. Coba bayangkan anda sebagai rakyat venezuela yg menderita belasan tahun bukan hanya komen dr kehidupan yg nyaman https://t.co/JHQZtj6LQx,kehidupan susah dibawah maduro rakyat pinjam tangan utk mengganti rezim hrs byk pertumpahan darah mreka harapan coba bayangkan rakyat venezuela menderita belasan komen kehidupan nyaman
@dinopattidjalal @Kemlu_RI @Menlu_RI Bang Dino sebenarnya tidak perlu heran. Sejak diangkatnya pejabat2 inkompeten kita sudah tau apa yang akan terjadi. Negara ini bangsa besar ini sudah dikerdilkan oleh mereka2 itu. Punya menlu yang kompetensinya nggak lebih baik dari bu lurah tempat saya tinggal.,bang dino heran diangkatnya pejabat inkompeten negara bangsa dikerdilkan menlu kompetensinya lurah tinggal
@dinopattidjalal @Kemlu_RI @Menlu_RI No hope Om Din wes kadung angel ,hope din wes kadung angel
@dinopattidjalal @Kemlu_RI @Menlu_RI Coba diberi komentar juga tentang Arab Saudi yang memborbardir Yaman Selatan mas,coba komentar arab saudi memborbardir yaman selatan mas
@dwi_brom @dinopattidjalal @Kemlu_RI @Menlu_RI @prabowo Masih bobok siang,bobok siang
@dinopattidjalal @Kemlu_RI @Menlu_RI Negara kita di pegang rezim bangke buat kenyang perut kelompok dianggap gak lebih,negara pegang rezim bangke kenyang perut kelompok dianggap
@NHenryp29864 @dinopattidjalal @Kemlu_RI @Menlu_RI biar sy perjelas negara kismin jngan banyak bacot kl sparepart pswt aja msh hrs impor.....begitu kira kira ,biar perjelas negara kismin jngan bacot sparepart pswt msh hrs impor
@dinopattidjalal @Kemlu_RI @Menlu_RI sy jg heran setelah maduro di tangkap penduduk venezuela mana bersorak sorai yg menggerutu malah bkn penduduk venezuela....,heran maduro tangkap penduduk venezuela bersorak sorai menggerutu bkn penduduk venezuela
@emerson_yuntho @dinopattidjalal @Kemlu_RI @Menlu_RI Double cheese ya..,double cheese
@dinopattidjalal @Kemlu_RI @Menlu_RI letoy banget..,letoy
@dinopattidjalal @Kemlu_RI @Menlu_RI Level Menlu nya Omon Omon... Beda waktu era Bu Retno dan Pak Marty,level menlu omon omon beda era retno marty
@dinopattidjalal @Kemlu_RI @Menlu_RI Indonesia kini Indonesia sia,indonesia indonesia sia
@dinopattidjalal @Kemlu_RI @Menlu_RI Jgnlah setiap tindakan menlu/Kemenlu selalu harus spt selera anda masing2 pemimpin punya cara tata cara dan etika serta estetika sendiri. Yg penting sikap kita tetap menjaga hub internasional yg elegan.,jgnlah tindakan menlu kemenlu spt selera pemimpin tata etika estetika sikap menjaga hub internasional elegan
@dinopattidjalal @Kemlu_RI @Menlu_RI Eh lupa emoji.. ,lupa emoji
@dinopattidjalal @Kemlu_RI @Menlu_RI Kebijakan luar negeri RI akhir-akhir memang tdk jelas. Abu-abu.... jadi bgni jadinya gagap menentukan sikap.,kebijakan negeri tdk abu abu bgni gagap menentukan sikap
@dinopattidjalal @Kemlu_RI @Menlu_RI Saya gak yakin Pemerintah akan memberikan pernyataan karena alasannya takut di bilang antek asing. Kritik US nanti di bilang antek Venezuela dukung aksi US di bilang antek US pusing khan? jadi ya mending anteng..,pemerintah pernyataan alasannya takut bilang antek asing kritik bilang antek venezuela dukung aksi bilang antek pusing khan mending anteng
@dinopattidjalal @Kemlu_RI @Menlu_RI Satu kata..!!! Saya se7 sekali dg Pak Dino. kita hrs mjd Bangsa yg punya Prinsip.,dino hrs mjd bangsa prinsip
@dinopattidjalal @Kemlu_RI @Menlu_RI Mental jongos pak,mental jongos
@dinopattidjalal @Kemlu_RI @Menlu_RI Mungkin dia introvert Pak jadi tidak ada kata yg mau dia ucapkan atw malah gak faham??,introvert ucapkan atw faham
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu kita sekarang cupu ya,menlu cupu
@DrRizalSukma @dinopattidjalal @Kemlu_RI @Menlu_RI maap numpang tertawa (getir) baca percakapan dua ambassadors. ,maap numpang tertawa getir baca percakapan ambassadors
@dinopattidjalal @Kemlu_RI @Menlu_RI Saya juga heran kok bisa lah pejabat kita gampang kasih tarif 0% sama Amerika untuk Askes bahan tambang di negara ini,heran pejabat gampang kasih tarif amerika askes bahan tambang negara
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu sekarang kalau di bandingkan dengan mantan Menlu Ibu Retno Marsudi mirip Bumi dan Langit namanya juga jabatan balas budi beda kemampuan beda gaya.,menlu bandingkan mantan menlu retno marsudi bumi langit namanya jabatan balas budi beda kemampuan beda gaya
@dinopattidjalal @Kemlu_RI @Menlu_RI AS salah besar dengan kasus Afghanistan Iraq Syria Libya dll. Sangat berbeda dgn Venezuela. Kali ini AS sudah dalam langkah tepat &amp; benar!,salah afghanistan iraq syria libya berbeda dgn venezuela kali langkah amp
@dinopattidjalal @Kemlu_RI @Menlu_RI Maapin saja Bung. Dia itu hanyalah seorang Ibu yg menjadi Menlu. Apa sih yg DILAKUKAN selama ini ?,maapin menlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Saya sebagai rakyat yg tinggal di daerah saja merasa heran apalagi Pak Dino,rakyat tinggal daerah heran dino
@dinopattidjalal @Kemlu_RI @Menlu_RI Tanpa arahan disposisi direction akhirnya pernyataan Kemlu seperti itu.,arahan disposisi direction pernyataan kemlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu kita jika bicara macam hgg presiden kita diculik AS bgmn bro.,menlu bicara hgg presiden diculik bgmn
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu = Menteri malu-malu ,menlu menteri malu malu
@namazu_sensei @dinopattidjalal @Kemlu_RI @Menlu_RI Ini betul,
@dinopattidjalal @Kemlu_RI @Menlu_RI Apakah ini menunjukkan kalau Indonesia tunduk sama mamarika,indonesia tunduk mamarika
@dinopattidjalal @Kemlu_RI @Menlu_RI Baru kemaren kelar negosiasi kan soalnya.,kemaren kelar negosiasi
@KangSemproel @dinopattidjalal @Kemlu_RI @Menlu_RI boro2 garang maen diluar maen dijero wae jejerih melempem loba ka inggis?,boro garang maen diluar maen dijero wae jejerih melempem loba inggis
@dinopattidjalal @Kemlu_RI @Menlu_RI Gak perlu repot tanya kenapa pak itu orang satu kabinet bloon semua,repot kabinet bloon
@dinopattidjalal @Kemlu_RI @Menlu_RI Sikap dan opini yg EPIK_HERPIK menohok en LERES PISAN,sikap opini epik_herpik menohok leres pisan
@bakwanlover @dinopattidjalal @Kemlu_RI @Menlu_RI Payah sepertinya pingin jadi Menteri segala urusan...,payah pingin menteri urusan
@dinopattidjalal @Kemlu_RI @Menlu_RI Trump kan sobat nya wowok,trump sobat wowok
@dinopattidjalal @Kemlu_RI @Menlu_RI Kenapa harus latah seperti keinginanmu Lal..Djalal.,latah keinginanmu lal djalal
@dinopattidjalal @Kemlu_RI @Menlu_RI Pak Dino mau melihat Presiden kita dijemput AS seperti yang terjadi pada Nicholas Maduro? Donald Trump itu gila Pak.,dino presiden dijemput nicholas maduro donald trump gila
@DiegoSammmuel @dinopattidjalal @Kemlu_RI @Menlu_RI Berdasarkan penelusuran sumber sejarah dan berita pemerintahan SBY (2004-2014) tidak mengeluarkan seruan tegas atau pernyataan keras yang secara eksplisit menyebut nama Amerika Serikat terkait pendudukan Irak. Sikap oposisi kuat lebih terlihat pada era Megawati tahun 2003 saat,berdasarkan penelusuran sumber sejarah berita pemerintahan sby mengeluarkan seruan pernyataan keras eksplisit menyebut nama amerika serikat terkait pendudukan irak sikap oposisi kuat era megawati
@dinopattidjalal @Kemlu_RI @Menlu_RI Macan Asia??,macan asia
@dinopattidjalal @Kemlu_RI @Menlu_RI Anu presiden kita dan presiden mereka skrg sama2 penculik atau bahasa mereka : mengamankan ,presiden presiden skrg penculik bahasa mengamankan
@dinopattidjalal @Kemlu_RI @Menlu_RI Karena tugas diserahkan pada yang bukan ahlinya maka datang kehancuran,tugas diserahkan ahlinya kehancuran
@dinopattidjalal @Kemlu_RI @Menlu_RI bapak ga kaget kan kayak pejabat-pejabat nganu yang suka kaget ,kaget kayak pejabat pejabat nganu kaget
@Dodolmeong1 @dinopattidjalal @Kemlu_RI @Menlu_RI Hus ngga boleh gt org paling setia di partai jd dpt jabatan ,hus ngga org setia partai dpt jabatan
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu saat ini Tidak punya pengalaman di kancah luar negeri terutama dlm hal diplomatik namun belio terpilih jdi menteri karena bakat akting dia sangat bagus... ,menlu pengalaman kancah negeri dlm diplomatik belio terpilih jdi menteri bakat akting bagus
@dinopattidjalal @Kemlu_RI @Menlu_RI Ngga bisa di harapkan pak Apalagi kalau berhubungan dengan Amerika pasti Takut,ngga harapkan berhubungan amerika takut
@dinopattidjalal @Kemlu_RI @Menlu_RI Sekarang tidak aneh utk para pejabat saat ini..,aneh utk pejabat
@dinopattidjalal @Kemlu_RI @Menlu_RI Kalah sama Malaysia yg menyebut AS melanggar hukum internasional,kalah malaysia menyebut melanggar hukum internasional
@dinopattidjalal @Kemlu_RI @Menlu_RI Menlu nya lagi belajar JD Menlu,menlu belajar menlu
@dinopattidjalal @Kemlu_RI @Menlu_RI Hehe jgn dibuat rumit lah Ringan2 sj Kasus ini kan urusan Venezuela VS Amrik Belum ada statement yg memadai dari kemlu itu artinya juga pendapat dari kemlu Gaya kemlu yg slow itu jg sikap Indonesia negara besar yg sangat diperhitungkan dunia,hehe jgn rumit ringan urusan venezuela amrik statement memadai kemlu pendapat kemlu gaya kemlu slow sikap indonesia negara diperhitungkan dunia
